task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1087	6e/989b63	14433	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (140)	COMPLETED	0	2024-10-21 05:07:08.850	3.6s	3.2s	98.0%	1.2 GB	1.2 GB	19.9 MB	57.5 KB
1079	b4/4fadd2	14483	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (132)	COMPLETED	0	2024-10-21 05:07:08.875	3.7s	3.2s	97.4%	1.8 GB	1.8 GB	19.8 MB	57.1 KB
1081	0f/57f75d	15095	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (134)	COMPLETED	0	2024-10-21 05:07:09.617	3.5s	3.2s	98.0%	1.8 GB	1.8 GB	19.8 MB	57 KB
1103	9f/81022a	16081	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (156)	COMPLETED	0	2024-10-21 05:07:12.430	3.6s	3.2s	97.5%	1.8 GB	1.8 GB	19.9 MB	57.1 KB
1088	37/1f61f3	16075	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (141)	COMPLETED	0	2024-10-21 05:07:12.425	3.6s	3.3s	97.4%	1.8 GB	1.8 GB	19.9 MB	56.8 KB
1093	34/c8161b	16102	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (146)	COMPLETED	0	2024-10-21 05:07:12.439	3.6s	3.2s	97.6%	1.2 GB	1.2 GB	19.9 MB	57.1 KB
1091	4b/77eaf9	16251	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (144)	COMPLETED	0	2024-10-21 05:07:12.539	3.5s	3.2s	97.8%	1.2 GB	1.2 GB	19.9 MB	57.1 KB
1092	1b/09308b	16754	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (145)	COMPLETED	0	2024-10-21 05:07:13.162	3.5s	3.2s	98.2%	1.2 GB	1.2 GB	19.9 MB	56.9 KB
1094	cc/ad4039	17793	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (147)	COMPLETED	0	2024-10-21 05:07:16.061	3.6s	3.2s	97.7%	1.2 GB	1.2 GB	19.9 MB	56.8 KB
1089	6f/7bf7da	17734	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (142)	COMPLETED	0	2024-10-21 05:07:16.032	3.6s	3.2s	97.8%	1.2 GB	1.2 GB	19.9 MB	56.5 KB
1095	53/5fff89	17759	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (148)	COMPLETED	0	2024-10-21 05:07:16.050	3.6s	3.2s	97.8%	1.8 GB	1.8 GB	19.8 MB	57 KB
1090	19/06a9d0	17744	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (143)	COMPLETED	0	2024-10-21 05:07:16.042	3.7s	3.3s	97.9%	1.8 GB	1.8 GB	19.9 MB	56.8 KB
1097	de/e37f5d	18421	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (150)	COMPLETED	0	2024-10-21 05:07:16.678	3.6s	3.2s	96.3%	1.8 GB	1.8 GB	19.9 MB	57.3 KB
1099	49/486f7b	19396	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (152)	COMPLETED	0	2024-10-21 05:07:19.662	3.5s	3.2s	97.7%	1.2 GB	1.2 GB	19.9 MB	57 KB
1102	86/733648	19477	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (155)	COMPLETED	0	2024-10-21 05:07:19.701	3.5s	3.2s	97.8%	1.2 GB	1.2 GB	19.9 MB	57.1 KB
1101	85/871507	19437	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (154)	COMPLETED	0	2024-10-21 05:07:19.684	3.5s	3.2s	98.2%	1.8 GB	1.8 GB	19.9 MB	57 KB
1098	e7/f76886	19403	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (151)	COMPLETED	0	2024-10-21 05:07:19.669	3.6s	3.2s	97.9%	1.8 GB	1.8 GB	19.9 MB	57 KB
1105	9e/28eaab	20071	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (158)	COMPLETED	0	2024-10-21 05:07:20.256	3.5s	3.2s	97.7%	1.2 GB	1.2 GB	19.9 MB	57.2 KB
1100	6a/c165d3	21043	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (153)	COMPLETED	0	2024-10-21 05:07:23.218	3.6s	3.1s	97.7%	1.2 GB	1.3 GB	19.9 MB	57.1 KB
1109	12/eae0b9	21049	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (162)	COMPLETED	0	2024-10-21 05:07:23.223	3.6s	3.2s	97.9%	1.2 GB	1.2 GB	19.9 MB	57.1 KB
1106	bf/4ad62e	21119	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (159)	COMPLETED	0	2024-10-21 05:07:23.257	3.6s	3.2s	97.6%	1.2 GB	1.2 GB	19.9 MB	57.6 KB
1118	f8/3a4410	21099	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (171)	COMPLETED	0	2024-10-21 05:07:23.252	3.6s	3.2s	98.0%	1.8 GB	1.8 GB	19.8 MB	56.9 KB
1108	87/91df37	21711	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (161)	COMPLETED	0	2024-10-21 05:07:23.746	3.6s	3.2s	97.4%	1.8 GB	1.8 GB	19.9 MB	57.2 KB
1110	7c/077b19	22702	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (163)	COMPLETED	0	2024-10-21 05:07:26.822	3.6s	3.2s	98.0%	1.2 GB	1.2 GB	19.9 MB	56.9 KB
1096	ec/55860b	22724	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (149)	COMPLETED	0	2024-10-21 05:07:26.833	3.6s	3.2s	97.3%	1.2 GB	1.2 GB	19.9 MB	57.2 KB
1104	7a/d2fc59	22684	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (157)	COMPLETED	0	2024-10-21 05:07:26.809	3.6s	3.2s	97.8%	1.2 GB	1.2 GB	19.9 MB	56.8 KB
1107	f9/8ef6a0	22770	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (160)	COMPLETED	0	2024-10-21 05:07:26.851	3.6s	3.2s	96.7%	1.8 GB	1.8 GB	19.9 MB	56.9 KB
1112	c6/7b970b	23341	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (165)	COMPLETED	0	2024-10-21 05:07:27.301	3.5s	3.2s	97.5%	1.8 GB	1.8 GB	19.8 MB	56.7 KB
1128	41/f59c3c	24320	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (181)	COMPLETED	0	2024-10-21 05:07:30.395	3.6s	3.2s	97.9%	1.2 GB	1.3 GB	19.9 MB	57.1 KB
1111	ec/34f19a	24314	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (164)	COMPLETED	0	2024-10-21 05:07:30.391	3.6s	3.2s	98.1%	1.8 GB	1.8 GB	19.8 MB	56.6 KB
1114	fa/2f7c13	24381	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (167)	COMPLETED	0	2024-10-21 05:07:30.417	3.5s	3.2s	98.0%	1.8 GB	1.8 GB	19.8 MB	56.9 KB
1131	cb/6ba7b1	24330	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (184)	COMPLETED	0	2024-10-21 05:07:30.400	3.6s	3.2s	98.1%	1.8 GB	1.8 GB	19.9 MB	57.5 KB
1113	7c/dd1fc4	24977	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (166)	COMPLETED	0	2024-10-21 05:07:30.806	3.6s	3.2s	97.5%	1.8 GB	1.8 GB	19.8 MB	57.1 KB
1117	d6/4f362c	25989	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (170)	COMPLETED	0	2024-10-21 05:07:33.972	3.5s	3.2s	96.9%	1.2 GB	1.2 GB	19.8 MB	56.9 KB
1115	72/7f9b9a	25961	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (168)	COMPLETED	0	2024-10-21 05:07:33.954	3.6s	3.2s	97.9%	1.2 GB	1.3 GB	19.9 MB	56.8 KB
1122	a4/dfdb0c	26002	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (175)	COMPLETED	0	2024-10-21 05:07:33.977	3.5s	3.2s	97.8%	1.2 GB	1.2 GB	19.9 MB	56.6 KB
1116	14/9bd7a7	25978	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (169)	COMPLETED	0	2024-10-21 05:07:33.968	3.6s	3.2s	98.1%	1.2 GB	1.3 GB	19.9 MB	57.1 KB
1135	04/796e0a	26619	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (188)	COMPLETED	0	2024-10-21 05:07:34.362	3.5s	3.2s	97.9%	1.2 GB	1.2 GB	19.9 MB	57 KB
1124	b8/eafb04	27643	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (177)	COMPLETED	0	2024-10-21 05:07:37.532	3.5s	3.2s	97.5%	1.2 GB	1.2 GB	19.9 MB	57 KB
1121	89/6f6de6	27604	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (174)	COMPLETED	0	2024-10-21 05:07:37.512	3.6s	3.2s	97.6%	1.8 GB	1.8 GB	19.9 MB	56.7 KB
1119	dc/1d08e6	27611	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (172)	COMPLETED	0	2024-10-21 05:07:37.519	3.6s	3.2s	97.9%	1.2 GB	1.2 GB	19.9 MB	56.5 KB
1123	0f/4d139d	27629	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (176)	COMPLETED	0	2024-10-21 05:07:37.527	3.6s	3.2s	98.0%	1.8 GB	1.8 GB	19.9 MB	57.1 KB
1127	b2/78869d	28266	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (180)	COMPLETED	0	2024-10-21 05:07:37.880	3.6s	3.3s	94.5%	1.8 GB	1.8 GB	19.9 MB	57.4 KB
1125	3d/5a44e5	29243	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (178)	COMPLETED	0	2024-10-21 05:07:41.083	3.6s	3.2s	97.3%	1.2 GB	1.2 GB	19.9 MB	56.6 KB
1126	f1/cbe640	29249	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (179)	COMPLETED	0	2024-10-21 05:07:41.088	3.6s	3.2s	97.7%	1.3 GB	1.3 GB	19.9 MB	56.7 KB
1129	ca/d524e1	29242	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (182)	COMPLETED	0	2024-10-21 05:07:41.079	3.6s	3.2s	97.9%	1.2 GB	1.2 GB	19.9 MB	56.9 KB
1317	b9/df1c70	29262	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (370)	COMPLETED	0	2024-10-21 05:07:41.092	3.6s	3.2s	97.9%	1.3 GB	1.3 GB	20.3 MB	61.9 KB
1130	07/9834bf	29907	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (183)	COMPLETED	0	2024-10-21 05:07:41.516	3.6s	3.2s	97.7%	1.8 GB	1.8 GB	19.9 MB	57.5 KB
1137	b6/fc05e8	30958	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (190)	COMPLETED	0	2024-10-21 05:07:44.684	3.6s	3.2s	98.0%	1.2 GB	1.3 GB	19.9 MB	57.1 KB
1132	6a/ece05d	30915	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (185)	COMPLETED	0	2024-10-21 05:07:44.670	3.6s	3.2s	97.7%	1.2 GB	1.2 GB	19.9 MB	57.6 KB
1120	e0/2bb2a2	30924	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (173)	COMPLETED	0	2024-10-21 05:07:44.675	3.7s	3.2s	96.1%	1.8 GB	1.8 GB	19.9 MB	57.2 KB
1133	48/50e447	30909	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (186)	COMPLETED	0	2024-10-21 05:07:44.666	3.7s	3.2s	97.9%	1.8 GB	1.8 GB	19.9 MB	57.6 KB
1134	dd/0cee55	31569	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (187)	COMPLETED	0	2024-10-21 05:07:45.091	3.6s	3.2s	98.1%	1.2 GB	1.2 GB	19.9 MB	57.5 KB
1136	7d/cc3f0b	32545	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (189)	COMPLETED	0	2024-10-21 05:07:48.258	3.7s	3.2s	97.9%	1.2 GB	1.2 GB	19.9 MB	57 KB
1138	ef/806f96	32562	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (191)	COMPLETED	0	2024-10-21 05:07:48.273	3.7s	3.2s	97.2%	1.2 GB	1.2 GB	19.9 MB	57.5 KB
1140	3f/1590b8	32666	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (193)	COMPLETED	0	2024-10-21 05:07:48.353	3.7s	3.2s	97.6%	1.2 GB	1.2 GB	19.9 MB	57.2 KB
1139	69/0fdd9e	32658	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (192)	COMPLETED	0	2024-10-21 05:07:48.348	3.7s	3.2s	96.7%	1.8 GB	1.8 GB	19.8 MB	57.3 KB
1141	38/237fd6	33115	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (194)	COMPLETED	0	2024-10-21 05:07:48.726	3.5s	3.2s	98.1%	1.2 GB	1.2 GB	19.9 MB	56.9 KB
1142	1b/60205a	34242	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (195)	COMPLETED	0	2024-10-21 05:07:51.968	3.6s	3.2s	97.6%	1.2 GB	1.3 GB	19.9 MB	56.7 KB
1144	5d/74e82b	34343	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (197)	COMPLETED	0	2024-10-21 05:07:52.033	3.6s	3.2s	96.5%	1.2 GB	1.2 GB	19.9 MB	57.1 KB
1145	8e/c79772	34384	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (198)	COMPLETED	0	2024-10-21 05:07:52.048	3.6s	3.2s	97.7%	1.2 GB	1.2 GB	19.9 MB	57.2 KB
1143	77/0960e1	34294	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (196)	COMPLETED	0	2024-10-21 05:07:52.015	3.6s	3.2s	98.0%	1.8 GB	1.8 GB	19.9 MB	57.1 KB
1148	6a/425fe5	34644	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (201)	COMPLETED	0	2024-10-21 05:07:52.237	3.5s	3.1s	97.8%	1.2 GB	1.3 GB	19.9 MB	57 KB
1151	27/2c75dc	36044	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (204)	COMPLETED	0	2024-10-21 05:07:55.630	3.5s	3.2s	97.4%	1.2 GB	1.3 GB	19.9 MB	57.1 KB
1149	30/50f825	36017	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (202)	COMPLETED	0	2024-10-21 05:07:55.621	3.6s	3.2s	97.5%	1.2 GB	1.2 GB	19.9 MB	56.8 KB
1150	0d/ea201f	36198	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (203)	COMPLETED	0	2024-10-21 05:07:55.727	3.5s	3.2s	98.1%	1.2 GB	1.2 GB	19.9 MB	57.1 KB
1146	7b/f459c3	35921	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (199)	COMPLETED	0	2024-10-21 05:07:55.567	3.7s	3.2s	97.7%	1.2 GB	1.2 GB	19.9 MB	56.5 KB
1147	10/53aab2	35998	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (200)	COMPLETED	0	2024-10-21 05:07:55.609	3.6s	3.3s	97.0%	1.8 GB	1.8 GB	19.9 MB	57.4 KB
1153	cf/0958cf	37630	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (206)	COMPLETED	0	2024-10-21 05:07:59.211	3.6s	3.2s	97.6%	1.2 GB	1.2 GB	19.9 MB	57.3 KB
1154	31/066962	37661	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (207)	COMPLETED	0	2024-10-21 05:07:59.228	3.6s	3.2s	97.6%	1.8 GB	1.8 GB	19.9 MB	57 KB
1158	45/648a88	37692	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (211)	COMPLETED	0	2024-10-21 05:07:59.237	3.6s	3.2s	97.9%	1.2 GB	1.2 GB	19.9 MB	57.2 KB
1152	f3/96bb14	37600	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (205)	COMPLETED	0	2024-10-21 05:07:59.184	3.6s	3.2s	95.9%	1.8 GB	1.8 GB	19.9 MB	57.1 KB
1155	e0/64e9ab	37678	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (208)	COMPLETED	0	2024-10-21 05:07:59.232	3.6s	3.3s	96.8%	1.8 GB	1.8 GB	19.9 MB	57.3 KB
1157	7c/b0db8a	39245	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (210)	COMPLETED	0	2024-10-21 05:08:02.796	3.5s	3.2s	97.9%	1.2 GB	1.2 GB	19.9 MB	57.7 KB
1156	e9/801ba4	39251	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (209)	COMPLETED	0	2024-10-21 05:08:02.801	3.5s	3.2s	97.2%	1.2 GB	1.2 GB	19.9 MB	57.3 KB
1159	5c/fbc1f2	39278	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (212)	COMPLETED	0	2024-10-21 05:08:02.810	3.5s	3.2s	98.0%	1.2 GB	1.2 GB	19.9 MB	57.2 KB
1160	51/73eedc	39261	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (213)	COMPLETED	0	2024-10-21 05:08:02.806	3.5s	3.2s	97.6%	1.3 GB	1.3 GB	19.9 MB	57.3 KB
1161	ab/e84e86	39315	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (214)	COMPLETED	0	2024-10-21 05:08:02.818	3.5s	3.2s	97.5%	1.2 GB	1.2 GB	19.9 MB	57.3 KB
1165	cd/6549f7	40952	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (218)	COMPLETED	0	2024-10-21 05:08:06.374	3.5s	3.2s	97.3%	1.8 GB	1.8 GB	19.9 MB	57.6 KB
1163	3c/2f2649	40886	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (216)	COMPLETED	0	2024-10-21 05:08:06.346	3.6s	3.2s	97.6%	1.2 GB	1.2 GB	19.9 MB	57.2 KB
1166	39/f4cb4c	40914	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (219)	COMPLETED	0	2024-10-21 05:08:06.363	3.6s	3.2s	97.8%	1.2 GB	1.2 GB	19.9 MB	57.7 KB
1162	d3/a0dd20	40893	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (215)	COMPLETED	0	2024-10-21 05:08:06.352	3.6s	3.2s	97.0%	1.8 GB	1.8 GB	19.9 MB	57.1 KB
1164	38/23e160	40937	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (217)	COMPLETED	0	2024-10-21 05:08:06.369	3.6s	3.2s	97.5%	1.2 GB	1.2 GB	19.9 MB	56.9 KB
1174	7d/191ddf	42523	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (227)	COMPLETED	0	2024-10-21 05:08:09.926	3.5s	3.2s	98.2%	1.2 GB	1.2 GB	19.9 MB	57.1 KB
1173	fd/c5b478	42534	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (226)	COMPLETED	0	2024-10-21 05:08:09.936	3.5s	3.2s	98.2%	1.2 GB	1.2 GB	19.9 MB	57.3 KB
1176	1f/0f9cfa	42598	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (229)	COMPLETED	0	2024-10-21 05:08:09.954	3.5s	3.2s	97.6%	1.2 GB	1.2 GB	19.9 MB	57.2 KB
1170	25/4a4ba5	42547	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (223)	COMPLETED	0	2024-10-21 05:08:09.942	3.6s	3.2s	97.8%	1.2 GB	1.2 GB	19.9 MB	57.3 KB
1167	9f/8a5017	42559	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (220)	COMPLETED	0	2024-10-21 05:08:09.946	3.5s	3.2s	97.7%	1.2 GB	1.2 GB	19.9 MB	57 KB
1178	b6/f90181	44174	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (231)	COMPLETED	0	2024-10-21 05:08:13.480	3.6s	3.2s	97.5%	1.3 GB	1.3 GB	19.9 MB	57 KB
1171	f5/eb0f77	44195	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (224)	COMPLETED	0	2024-10-21 05:08:13.488	3.5s	3.2s	97.7%	1.2 GB	1.3 GB	19.9 MB	56.7 KB
1172	ba/91a4d3	44228	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (225)	COMPLETED	0	2024-10-21 05:08:13.499	3.5s	3.2s	98.1%	1.2 GB	1.2 GB	19.9 MB	57 KB
1169	61/78c63e	44164	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (222)	COMPLETED	0	2024-10-21 05:08:13.471	3.6s	3.2s	98.1%	1.2 GB	1.2 GB	19.9 MB	57.2 KB
1181	14/384fa6	44245	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (234)	COMPLETED	0	2024-10-21 05:08:13.504	3.6s	3.2s	97.1%	1.8 GB	1.8 GB	19.9 MB	57.1 KB
1187	82/146c15	45822	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (240)	COMPLETED	0	2024-10-21 05:08:17.051	3.6s	3.2s	97.9%	1.2 GB	1.2 GB	19.9 MB	57.7 KB
1246	4d/195a2c	45886	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (299)	COMPLETED	0	2024-10-21 05:08:17.068	3.5s	3.2s	97.9%	1.2 GB	1.2 GB	19.9 MB	57 KB
1182	fd/c2521e	45796	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (235)	COMPLETED	0	2024-10-21 05:08:17.036	3.6s	3.2s	97.7%	1.2 GB	1.2 GB	19.9 MB	57 KB
1179	e9/3be6c0	45809	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (232)	COMPLETED	0	2024-10-21 05:08:17.045	3.6s	3.2s	97.4%	1.2 GB	1.2 GB	19.9 MB	56.8 KB
1183	19/23686c	45837	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (236)	COMPLETED	0	2024-10-21 05:08:17.055	3.6s	3.2s	97.3%	1.2 GB	1.2 GB	19.9 MB	57.2 KB
1177	d9/770ceb	47557	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (230)	COMPLETED	0	2024-10-21 05:08:20.638	3.5s	3.2s	97.5%	1.2 GB	1.3 GB	19.9 MB	56.9 KB
1191	54/39610a	47514	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (244)	COMPLETED	0	2024-10-21 05:08:20.628	3.5s	3.2s	98.0%	1.3 GB	1.3 GB	19.9 MB	57.9 KB
1190	6c/851976	47483	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (243)	COMPLETED	0	2024-10-21 05:08:20.618	3.6s	3.2s	98.0%	1.2 GB	1.2 GB	19.9 MB	57.8 KB
1186	46/12af61	47494	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (239)	COMPLETED	0	2024-10-21 05:08:20.623	3.6s	3.2s	97.7%	1.2 GB	1.2 GB	19.9 MB	56.9 KB
1168	1f/171cd6	47475	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (221)	COMPLETED	0	2024-10-21 05:08:20.611	3.6s	3.2s	97.1%	1.2 GB	1.2 GB	19.9 MB	57.4 KB
1188	d4/5f8e85	49147	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (241)	COMPLETED	0	2024-10-21 05:08:24.194	3.6s	3.2s	97.7%	1.2 GB	1.2 GB	19.9 MB	57.5 KB
1192	b2/7b4a06	49117	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (245)	COMPLETED	0	2024-10-21 05:08:24.179	3.6s	3.2s	98.1%	1.2 GB	1.2 GB	19.9 MB	58 KB
1203	f6/60af26	49215	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (256)	COMPLETED	0	2024-10-21 05:08:24.219	3.6s	3.2s	97.2%	1.8 GB	1.8 GB	19.9 MB	56.8 KB
1185	9e/9db9a9	49114	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (238)	COMPLETED	0	2024-10-21 05:08:24.175	3.6s	3.2s	98.0%	1.2 GB	1.2 GB	19.9 MB	56.9 KB
1201	98/215728	49241	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (254)	COMPLETED	0	2024-10-21 05:08:24.225	3.9s	3.2s	97.8%	1.2 GB	1.2 GB	19.9 MB	57.2 KB
1175	af/366816	50795	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (228)	COMPLETED	0	2024-10-21 05:08:27.792	3.6s	3.2s	97.3%	1.2 GB	1.2 GB	19.9 MB	57.1 KB
1189	fd/eb3812	50760	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (242)	COMPLETED	0	2024-10-21 05:08:27.776	3.6s	3.2s	98.0%	1.2 GB	1.2 GB	19.9 MB	56.7 KB
1184	33/785952	50752	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (237)	COMPLETED	0	2024-10-21 05:08:27.769	3.9s	3.4s	91.5%	1.7 GB	1.7 GB	19.9 MB	57.1 KB
1180	1b/cbeece	50769	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (233)	COMPLETED	0	2024-10-21 05:08:27.780	4.5s	3.2s	97.6%	1.2 GB	1.2 GB	19.9 MB	57.4 KB
1193	0e/fff8c1	51269	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (246)	COMPLETED	0	2024-10-21 05:08:28.820	3.5s	3.2s	97.7%	1.8 GB	1.8 GB	19.9 MB	57.9 KB
1195	e5/ea9856	52328	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (248)	COMPLETED	0	2024-10-21 05:08:31.414	3.7s	3.2s	97.8%	1.2 GB	1.2 GB	19.9 MB	57.5 KB
1197	45/7b10e8	52336	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (250)	COMPLETED	0	2024-10-21 05:08:31.423	3.7s	3.2s	97.6%	1.8 GB	1.8 GB	19.9 MB	57.2 KB
1198	4f/6ed220	52496	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (251)	COMPLETED	0	2024-10-21 05:08:31.647	3.5s	3.2s	97.6%	1.2 GB	1.2 GB	19.9 MB	57.9 KB
1202	64/765e82	52935	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (255)	COMPLETED	0	2024-10-21 05:08:32.285	3.6s	3.3s	97.5%	1.8 GB	1.8 GB	19.9 MB	57.1 KB
